metric_id,ticket_id,first_resolution_time,full_resolution_time,agent_work_time,requester_wait_time,reply_time,group_stations,assignee_stations,reopens,replies,assignee_updated_at,requester_updated_at,status_updated_at,initially_assigned_at,assigned_at,solved_at
10157,10157,3,144,90,144,1,2,1,2,7,2024-03-16 22:58:25,2024-03-16 21:09:51,2024-03-17 00:00:00,2024-03-11 00:10:21,2024-03-11 00:10:21,2024-03-17 00:00:00
10158,10158,6,216,22,216,4,1,1,0,5,2024-11-15 22:52:28,2024-11-07 00:58:44,2024-11-16 00:00:00,2024-11-07 03:14:28,2024-11-07 03:14:28,2024-11-16 00:00:00
10159,10159,7,240,85,240,4,1,1,0,2,2025-03-05 22:58:50,2025-03-05 14:13:53,2025-03-06 00:00:00,2025-02-24 03:53:54,2025-02-24 03:53:54,2025-03-06 00:00:00
10160,10160,6,0,39,22,7,1,2,0,3,2025-02-24 17:25:58,2025-02-24 13:28:09,2025-02-24 03:18:53,2025-02-24 00:18:02,2025-02-24 04:49:22,
10161,10161,6,0,34,14,3,2,2,0,5,2025-02-24 12:27:09,2025-02-24 00:22:21,2025-02-24 09:57:49,2025-02-24 01:04:25,2025-02-24 03:07:25,
10162,10162,4,0,31,6408,4,1,1,0,3,2024-11-18 22:48:39,2024-03-18 01:28:07,2024-06-23 07:24:16,2024-02-26 03:24:31,2024-02-26 03:24:31,
10163,10163,1,0,39,10,1,1,1,0,6,2025-02-24 08:38:14,2025-02-24 00:43:40,2025-02-24 07:14:01,2025-02-24 00:10:05,2025-02-24 00:10:05,
10164,10164,8,168,69,168,5,1,1,0,5,2024-01-04 23:19:44,2024-01-04 21:46:30,2024-01-05 00:00:00,2023-12-29 03:40:45,2023-12-29 03:40:45,2024-01-05 00:00:00
10165,10165,27,216,69,216,25,1,2,0,3,2024-11-05 22:48:42,2024-10-28 00:57:43,2024-11-06 00:00:00,2024-10-28 02:25:21,2024-10-28 22:44:47,2024-11-06 00:00:00
10166,10166,3,0,62,14,2,1,2,0,4,2025-02-24 11:15:42,2025-02-24 10:59:45,2025-02-24 04:08:16,2025-02-24 00:44:09,2025-02-24 00:52:21,
10167,10167,2,0,35,6456,3,1,1,0,4,2024-11-15 19:41:50,2024-02-21 00:06:12,2024-04-04 02:16:35,2024-02-21 00:53:48,2024-02-21 00:53:48,
10168,10168,3,0,28,15,3,1,1,0,6,2025-02-24 12:13:42,2025-02-24 00:57:58,2025-02-24 04:22:53,2025-02-24 01:14:42,2025-02-24 01:14:42,
10169,10169,9,264,65,264,4,1,1,0,3,2022-07-20 22:10:32,2022-07-10 00:51:41,2022-07-21 00:00:00,2022-07-10 02:37:36,2022-07-10 02:37:36,2022-07-21 00:00:00
10170,10170,6,0,48,14184,4,2,1,0,2,2024-11-16 19:26:09,2023-04-06 00:19:34,2023-12-21 05:22:54,2023-04-06 03:28:53,2023-04-06 03:28:53,
10171,10171,3,192,68,192,3,1,1,0,3,2023-12-29 22:04:34,2023-12-29 22:44:42,2023-12-30 00:00:00,2023-12-22 02:30:49,2023-12-22 02:30:49,2023-12-30 00:00:00
10172,10172,4,0,73,72,3,1,1,0,3,2024-11-17 22:34:33,2024-11-15 00:45:12,2024-11-15 15:12:14,2024-11-15 01:48:14,2024-11-15 01:48:14,
10173,10173,5,0,34,21,2,3,1,0,4,2025-06-04 16:59:01,2025-06-04 17:31:35,2025-06-04 08:02:15,2025-06-04 01:51:24,2025-06-04 01:51:24,
10174,10174,3,0,25,10,2,1,1,0,3,2025-01-15 09:03:52,2025-01-15 00:13:25,2025-01-15 01:29:06,2025-01-15 00:31:42,2025-01-15 00:31:42,
10175,10175,2,0,8,1,1,1,1,0,1,2025-06-04 00:06:00,2025-06-04 00:33:58,2025-06-04 01:00:00,2025-06-04 00:06:00,2025-06-04 00:06:00,
10176,10176,0,0,14,24,3,1,1,0,1,2025-06-04 21:04:58,2025-06-04 00:31:32,2025-06-04 09:40:57,2025-06-04 00:49:55,2025-06-04 00:49:55,
10177,10177,7,48,46,48,3,1,1,0,6,2025-01-16 22:30:40,2025-01-16 15:34:54,2025-01-17 00:00:00,2025-01-15 00:57:53,2025-01-15 00:57:53,2025-01-17 00:00:00
10178,10178,4,24,31,24,2,1,1,1,3,2024-07-15 23:47:27,2024-07-15 00:16:04,2024-07-16 00:00:00,2024-07-15 01:42:43,2024-07-15 01:42:43,2024-07-16 00:00:00
10179,10179,3,0,25,9,3,2,1,0,1,2025-01-15 08:40:42,2025-01-15 00:20:34,2025-01-15 07:59:07,2025-01-15 00:44:44,2025-01-15 00:44:44,
10180,10180,4,0,28,7848,4,1,1,0,4,2024-11-14 19:48:04,2024-09-02 06:05:27,2024-07-08 12:45:22,2023-12-24 03:08:34,2023-12-24 03:08:34,
10181,10181,5,264,70,264,6,1,1,0,2,2024-01-29 22:07:47,2024-01-29 20:07:00,2024-01-30 00:00:00,2024-01-19 03:13:33,2024-01-19 03:13:33,2024-01-30 00:00:00
10182,10182,7,312,42,312,5,2,1,0,3,2024-02-06 22:05:54,2024-02-06 20:22:13,2024-02-07 00:00:00,2024-01-25 03:58:33,2024-01-25 03:58:33,2024-02-07 00:00:00
10183,10183,3,0,24,19,1,1,1,0,4,2025-01-15 13:26:15,2025-01-15 16:53:33,2025-01-15 09:11:28,2025-01-15 00:09:35,2025-01-15 00:09:35,
10184,10184,6,144,33,144,2,3,1,0,4,2022-08-07 23:38:42,2022-08-07 13:22:48,2022-08-08 00:00:00,2022-08-02 00:11:41,2022-08-02 00:11:41,2022-08-08 00:00:00
10185,10185,4,0,40,72,4,1,1,0,1,2024-11-16 20:52:01,2024-11-15 21:04:29,2024-11-14 19:43:16,2024-11-14 02:28:53,2024-11-14 02:28:53,
10186,10186,5,0,15,21,4,1,2,0,2,2025-01-15 17:54:10,2025-01-15 00:53:12,2025-01-15 20:39:51,2025-01-15 00:52:44,2025-01-15 02:32:26,
10187,10187,8,24,45,24,4,1,2,0,4,2024-11-19 23:22:50,2024-11-19 14:43:49,2024-11-20 00:00:00,2024-11-19 01:19:08,2024-11-19 03:27:44,2024-11-20 00:00:00
10188,10188,14,48,32,48,14,3,2,0,4,2022-12-23 23:18:42,2022-12-23 17:10:08,2022-12-24 00:00:00,2022-12-22 01:43:56,2022-12-22 12:50:14,2022-12-24 00:00:00
10189,10189,9,120,63,120,5,1,1,0,3,2024-09-16 23:04:57,2024-09-12 00:38:48,2024-09-17 00:00:00,2024-09-12 02:49:07,2024-09-12 02:49:07,2024-09-17 00:00:00
10190,10190,2,144,52,144,2,1,1,0,3,2024-09-19 22:03:28,2024-09-14 00:15:00,2024-09-20 00:00:00,2024-09-14 00:26:40,2024-09-14 00:26:40,2024-09-20 00:00:00
10191,10191,2,0,11,1608,1,1,1,0,3,2024-11-14 18:34:45,2024-10-20 04:15:50,2024-10-16 12:52:20,2024-09-09 00:16:45,2024-09-09 00:16:45,
10192,10192,5,216,38,216,5,1,1,0,3,2024-10-09 22:38:37,2024-10-09 16:12:05,2024-10-10 00:00:00,2024-10-01 02:38:30,2024-10-01 02:38:30,2024-10-10 00:00:00
10193,10193,5,312,36,312,3,2,1,0,2,2024-09-08 23:42:15,2024-09-08 13:20:11,2024-09-09 00:00:00,2024-08-27 00:41:55,2024-08-27 00:41:55,2024-09-09 00:00:00
10194,10194,2,0,36,5160,2,1,1,0,6,2024-11-14 22:29:48,2024-04-23 06:26:06,2024-07-05 01:36:58,2024-04-14 01:04:48,2024-04-14 01:04:48,
10195,10195,8,0,10,18,6,1,2,0,4,2024-11-27 17:38:44,2024-11-27 12:03:20,2024-11-27 13:35:37,2024-11-27 01:46:21,2024-11-27 04:26:10,
10196,10196,7,24,38,24,2,3,1,0,1,2024-08-17 22:33:00,2024-08-17 00:25:32,2024-08-18 00:00:00,2024-08-17 01:13:14,2024-08-17 01:13:14,2024-08-18 00:00:00
10197,10197,8,72,21,72,7,1,2,0,1,2024-07-05 22:06:43,2024-07-05 15:23:32,2024-07-06 00:00:00,2024-07-03 02:18:46,2024-07-03 05:32:43,2024-07-06 00:00:00
10198,10198,4,240,34,240,5,1,1,0,4,2024-08-26 22:35:45,2024-08-17 00:26:07,2024-08-27 00:00:00,2024-08-17 02:44:34,2024-08-17 02:44:34,2024-08-27 00:00:00
10199,10199,4,336,56,336,4,1,1,0,3,2024-11-15 22:22:44,2024-11-15 19:06:05,2024-11-16 00:00:00,2024-11-02 01:48:56,2024-11-02 01:48:56,2024-11-16 00:00:00
10200,10200,10,288,58,288,6,1,1,0,5,2024-08-29 22:17:44,2024-08-18 00:48:51,2024-08-30 00:00:00,2024-08-18 03:51:51,2024-08-18 03:51:51,2024-08-30 00:00:00
10201,10201,3,24,43,24,3,1,1,0,3,2024-08-05 22:47:55,2024-08-05 00:09:00,2024-08-06 00:00:00,2024-08-05 01:13:29,2024-08-05 01:13:29,2024-08-06 00:00:00
10202,10202,6,216,47,216,4,1,1,0,5,2024-10-12 23:39:57,2024-10-12 16:30:01,2024-10-13 00:00:00,2024-10-04 01:42:06,2024-10-04 01:42:06,2024-10-13 00:00:00
10203,10203,2,0,19,456,2,1,1,0,3,2024-11-18 23:33:01,2024-11-04 12:29:21,2024-11-08 04:49:59,2024-10-31 00:49:59,2024-10-31 00:49:59,
10204,10204,7,240,81,240,4,1,1,0,4,2024-07-12 22:25:17,2024-07-12 22:24:58,2024-07-13 00:00:00,2024-07-03 01:38:11,2024-07-03 01:38:11,2024-07-13 00:00:00
10205,10205,2,48,64,48,1,1,1,0,3,2024-09-18 22:54:53,2024-09-18 18:30:49,2024-09-19 00:00:00,2024-09-17 00:31:25,2024-09-17 00:31:25,2024-09-19 00:00:00
10206,10206,4,120,39,120,2,1,1,0,4,2024-10-25 23:26:18,2024-10-25 13:49:09,2024-10-26 00:00:00,2024-10-21 00:57:45,2024-10-21 00:57:45,2024-10-26 00:00:00
10207,10207,0,0,44,2688,20,1,2,0,1,2024-11-15 18:22:21,2024-10-04 21:30:54,2024-09-30 08:28:17,2024-07-27 03:54:25,2024-07-27 17:32:58,
10208,10208,4,0,9,576,4,1,1,0,1,2024-11-13 23:15:51,2024-11-04 20:44:19,2024-11-07 19:00:03,2024-10-21 02:30:06,2024-10-21 02:30:06,
10209,10209,25,264,22,264,23,1,2,0,1,2024-11-22 22:50:46,2024-11-22 14:23:53,2024-11-23 00:00:00,2024-11-12 00:26:19,2024-11-12 22:36:13,2024-11-23 00:00:00
10210,10210,10,120,30,120,5,1,1,0,3,2024-09-01 22:33:17,2024-09-01 15:22:40,2024-09-02 00:00:00,2024-08-28 03:04:04,2024-08-28 03:04:04,2024-09-02 00:00:00
10211,10211,15,312,45,312,15,1,2,0,3,2020-05-10 22:04:00,2020-05-10 19:07:42,2020-05-11 00:00:00,2020-04-28 01:51:59,2020-04-28 13:45:04,2020-05-11 00:00:00
10212,10212,5,144,35,144,2,1,1,0,1,2024-07-02 22:24:57,2024-07-02 13:35:51,2024-07-03 00:00:00,2024-06-27 00:35:41,2024-06-27 00:35:41,2024-07-03 00:00:00
10213,10213,5,120,22,120,5,1,1,0,2,2019-12-19 23:24:45,2019-12-19 20:11:37,2019-12-20 00:00:00,2019-12-15 03:00:06,2019-12-15 03:00:06,2019-12-20 00:00:00
10214,10214,1,0,21,288,2,1,1,0,3,2024-11-13 21:34:22,2024-11-02 00:51:43,2024-11-11 11:54:55,2024-11-02 00:30:38,2024-11-02 00:30:38,
10215,10215,4,336,26,336,3,1,1,0,3,2021-04-16 23:25:53,2021-04-16 16:37:04,2021-04-17 00:00:00,2021-04-03 01:38:42,2021-04-03 01:38:42,2021-04-17 00:00:00
10216,10216,3,288,47,288,4,1,2,0,1,2024-04-04 23:30:06,2024-04-04 15:41:08,2024-04-05 00:00:00,2024-03-24 01:28:06,2024-03-24 02:00:44,2024-04-05 00:00:00
10217,10217,4,192,74,192,1,2,1,1,5,2021-11-08 22:37:22,2021-11-08 21:11:10,2021-11-09 00:00:00,2021-11-01 00:47:37,2021-11-01 00:47:37,2021-11-09 00:00:00
10218,10218,3,48,109,48,3,1,1,0,6,2019-12-05 22:37:58,2019-12-04 00:11:59,2019-12-06 00:00:00,2019-12-04 00:41:30,2019-12-04 00:41:30,2019-12-06 00:00:00
10219,10219,0,0,33,30192,3,1,1,0,5,2024-11-15 22:02:38,2022-09-05 20:10:15,2022-09-29 15:56:00,2021-06-07 00:41:14,2021-06-07 00:41:14,
10220,10220,6,48,73,48,4,1,1,0,2,2019-06-22 22:01:58,2019-06-21 00:24:54,2019-06-23 00:00:00,2019-06-21 02:35:20,2019-06-21 02:35:20,2019-06-23 00:00:00
10221,10221,3,96,69,96,4,1,1,0,2,2023-01-31 23:38:57,2023-01-31 22:39:54,2023-02-01 00:00:00,2023-01-28 01:52:38,2023-01-28 01:52:38,2023-02-01 00:00:00
10222,10222,5,0,24,2664,4,1,1,0,4,2024-11-12 23:25:21,2024-09-04 01:06:30,2024-09-29 18:12:35,2024-07-25 02:11:50,2024-07-25 02:11:50,
10223,10223,4,144,77,144,2,1,1,0,5,2024-10-16 23:45:12,2024-10-11 00:11:35,2024-10-17 00:00:00,2024-10-11 01:11:15,2024-10-11 01:11:15,2024-10-17 00:00:00
10224,10224,0,0,21,3,3,1,2,0,4,2024-11-25 01:12:59,2024-11-25 00:36:29,2024-11-25 02:36:58,2024-11-25 00:09:15,2024-11-25 00:13:42,
10225,10225,8,168,28,168,4,1,1,0,4,2024-06-17 22:58:57,2024-06-17 21:48:59,2024-06-18 00:00:00,2024-06-11 03:23:22,2024-06-11 03:23:22,2024-06-18 00:00:00
10226,10226,7,144,136,144,5,1,1,1,6,2023-08-14 23:53:16,2023-08-14 22:07:47,2023-08-15 00:00:00,2023-08-09 03:42:39,2023-08-09 03:42:39,2023-08-15 00:00:00
10227,10227,2,0,15,24,2,1,1,0,2,2024-11-19 18:20:19,2024-11-19 21:56:31,2024-11-19 06:32:30,2024-11-19 00:38:20,2024-11-19 00:38:20,
10228,10228,6,192,14,192,2,1,1,0,4,2024-09-29 22:47:35,2024-09-29 14:52:04,2024-09-30 00:00:00,2024-09-22 01:57:39,2024-09-22 01:57:39,2024-09-30 00:00:00
10229,10229,5,0,30,18,4,1,1,0,3,2025-03-11 12:56:51,2025-03-11 17:16:23,2025-03-11 03:27:29,2025-03-11 01:45:13,2025-03-11 01:45:13,
10230,10230,7,96,28,96,3,1,1,0,4,2025-03-14 22:54:08,2025-03-11 00:39:36,2025-03-15 00:00:00,2025-03-11 00:44:10,2025-03-11 00:44:10,2025-03-15 00:00:00
10231,10231,5,48,62,48,4,1,1,0,3,2024-07-12 23:44:04,2024-07-12 20:01:24,2024-07-13 00:00:00,2024-07-11 01:33:18,2024-07-11 01:33:18,2024-07-13 00:00:00
10232,10232,6,192,60,192,4,2,1,1,4,2023-12-26 22:36:45,2023-12-19 00:37:25,2023-12-27 00:00:00,2023-12-19 01:48:17,2023-12-19 01:48:17,2023-12-27 00:00:00
10233,10233,5,216,26,216,5,1,1,0,4,2024-06-13 22:58:11,2024-06-13 13:26:27,2024-06-14 00:00:00,2024-06-05 03:00:49,2024-06-05 03:00:49,2024-06-14 00:00:00
10234,10234,2,0,28,744,1,2,1,0,2,2024-11-19 21:29:11,2024-11-02 13:36:54,2024-11-17 17:07:45,2024-10-20 00:54:39,2024-10-20 00:54:39,
10235,10235,2,240,30,240,1,1,1,0,5,2025-03-20 22:08:12,2025-03-20 14:10:30,2025-03-21 00:00:00,2025-03-11 00:45:20,2025-03-11 00:45:20,2025-03-21 00:00:00
10236,10236,4,0,17,2544,3,3,1,0,1,2024-11-18 21:52:04,2024-08-19 10:20:04,2024-09-01 19:53:12,2024-08-05 01:39:39,2024-08-05 01:39:39,
10237,10237,11,96,78,96,6,2,2,0,6,2024-08-05 23:48:47,2024-08-05 14:34:16,2024-08-06 00:00:00,2024-08-02 02:13:48,2024-08-02 05:49:15,2024-08-06 00:00:00
10238,10238,4,0,28,35904,4,3,1,0,5,2024-11-12 20:10:20,2020-10-09 00:59:31,2022-12-02 18:57:34,2020-10-09 03:38:53,2020-10-09 03:38:53,
10239,10239,8,120,39,120,2,1,1,0,3,2022-07-25 23:23:54,2022-07-21 00:54:58,2022-07-26 00:00:00,2022-07-21 01:47:39,2022-07-21 01:47:39,2022-07-26 00:00:00
10240,10240,10,144,15,144,5,2,1,1,5,2024-08-28 23:20:47,2024-08-23 00:08:52,2024-08-29 00:00:00,2024-08-23 03:39:41,2024-08-23 03:39:41,2024-08-29 00:00:00
10241,10241,2,0,23,18,3,1,1,0,6,2024-11-25 15:12:01,2024-11-25 00:16:52,2024-11-25 16:44:02,2024-11-25 00:57:20,2024-11-25 00:57:20,
10242,10242,2,168,47,168,2,1,1,0,3,2020-10-16 23:15:48,2020-10-16 19:18:45,2020-10-17 00:00:00,2020-10-10 01:06:32,2020-10-10 01:06:32,2020-10-17 00:00:00
10243,10243,8,288,56,288,2,1,1,0,1,2024-10-09 23:53:38,2024-10-09 19:54:54,2024-10-10 00:00:00,2024-09-28 01:46:16,2024-09-28 01:46:16,2024-10-10 00:00:00
10244,10244,4,0,75,2,2,1,1,0,4,2025-05-11 00:08:36,2025-05-11 01:46:09,2025-05-11 01:05:11,2025-05-11 00:08:36,2025-05-11 00:08:36,
10245,10245,4,0,14,19368,2,1,1,0,1,2024-11-18 18:42:14,2023-01-29 18:51:01,2023-09-11 03:49:52,2022-09-04 01:12:02,2022-09-04 01:12:02,
10246,10246,0,0,24,21,1,1,1,0,2,2024-11-25 17:00:45,2024-11-25 02:45:16,2024-11-25 10:57:45,2024-11-25 00:38:25,2024-11-25 00:38:25,
10247,10247,6,0,14,20,3,1,2,0,2,2025-02-19 19:46:54,2025-02-19 06:46:11,2025-02-19 02:20:53,2025-02-19 01:44:51,2025-02-19 02:29:39,
10248,10248,4,0,17,11,4,1,2,0,4,2025-02-15 10:32:03,2025-02-15 00:51:51,2025-02-15 06:23:42,2025-02-15 00:22:26,2025-02-15 03:00:38,
10249,10249,7,264,40,264,3,1,1,0,4,2024-07-01 22:07:37,2024-07-01 15:55:11,2024-07-02 00:00:00,2024-06-21 02:13:26,2024-06-21 02:13:26,2024-07-02 00:00:00
10250,10250,5,240,41,240,5,3,1,0,2,2024-10-25 22:14:03,2024-10-16 00:25:48,2024-10-26 00:00:00,2024-10-16 03:52:56,2024-10-16 03:52:56,2024-10-26 00:00:00
10251,10251,8,240,65,240,4,2,1,0,3,2022-03-27 22:12:02,2022-03-27 18:04:14,2022-03-28 00:00:00,2022-03-18 03:24:56,2022-03-18 03:24:56,2022-03-28 00:00:00
10252,10252,8,96,71,96,5,1,1,0,6,2025-02-22 23:01:55,2025-02-22 22:05:43,2025-02-23 00:00:00,2025-02-19 03:38:17,2025-02-19 03:38:17,2025-02-23 00:00:00
10253,10253,0,0,23,12,6,1,2,0,6,2025-02-15 09:38:56,2025-02-15 00:49:32,2025-02-15 10:42:05,2025-02-15 00:09:08,2025-02-15 03:27:18,
10254,10254,4,0,43,15,3,1,1,0,3,2025-02-19 10:19:11,2025-02-19 14:28:50,2025-02-19 14:05:02,2025-02-19 01:07:07,2025-02-19 01:07:07,
10255,10255,5,288,66,288,4,1,1,0,4,2023-01-07 22:47:42,2022-12-27 00:51:01,2023-01-08 00:00:00,2022-12-27 03:35:54,2022-12-27 03:35:54,2023-01-08 00:00:00
10256,10256,2,0,11,24576,2,1,1,0,2,2024-11-19 18:00:12,2022-01-31 00:30:01,2024-02-28 10:44:28,2022-01-31 00:42:00,2022-01-31 00:42:00,
10257,10257,7,96,94,96,2,1,1,0,6,2024-10-24 22:33:37,2024-10-24 19:45:45,2024-10-25 00:00:00,2024-10-21 00:24:20,2024-10-21 00:24:20,2024-10-25 00:00:00
10258,10258,3,0,15,16,1,2,1,0,2,2025-02-15 13:13:27,2025-02-15 08:35:45,2025-02-15 12:26:15,2025-02-15 00:14:26,2025-02-15 00:14:26,
10259,10259,3,0,13,5,2,1,1,0,1,2025-02-19 02:17:04,2025-02-19 01:33:30,2025-02-19 04:26:44,2025-02-19 00:10:19,2025-02-19 00:10:19,
10260,10260,1,0,14,10,1,1,1,0,3,2025-02-15 07:27:53,2025-02-15 00:43:27,2025-02-15 08:35:17,2025-02-15 00:33:07,2025-02-15 00:33:07,
10261,10261,8,312,51,312,4,2,1,0,1,2024-01-06 23:32:14,2024-01-06 21:15:22,2024-01-07 00:00:00,2023-12-25 02:05:19,2023-12-25 02:05:19,2024-01-07 00:00:00
10262,10262,4,0,29,15,2,1,1,0,6,2025-02-19 10:18:23,2025-02-19 13:49:32,2025-02-19 07:43:36,2025-02-19 00:51:33,2025-02-19 00:51:33,
10263,10263,4,288,45,288,3,1,1,1,6,2025-03-02 22:29:46,2025-03-02 17:20:13,2025-03-03 00:00:00,2025-02-19 02:36:12,2025-02-19 02:36:12,2025-03-03 00:00:00
10264,10264,13,0,14,19728,12,1,2,0,2,2024-11-17 20:32:28,2022-12-18 06:43:22,2024-01-18 18:42:17,2022-08-19 01:04:43,2022-08-19 10:50:49,
10265,10265,10,216,43,216,3,2,1,0,3,2023-11-16 22:49:34,2023-11-16 21:48:43,2023-11-17 00:00:00,2023-11-08 02:46:42,2023-11-08 02:46:42,2023-11-17 00:00:00
10266,10266,7,168,16,168,1,1,1,0,3,2024-08-02 22:47:35,2024-08-02 13:53:33,2024-08-03 00:00:00,2024-07-27 00:10:11,2024-07-27 00:10:11,2024-08-03 00:00:00
10267,10267,6,96,26,96,2,1,1,0,1,2024-10-19 22:30:34,2024-10-19 14:01:09,2024-10-20 00:00:00,2024-10-16 00:25:29,2024-10-16 00:25:29,2024-10-20 00:00:00
10268,10268,2,288,77,288,2,2,1,0,4,2024-11-15 23:29:15,2024-11-15 17:03:00,2024-11-16 00:00:00,2024-11-04 01:22:57,2024-11-04 01:22:57,2024-11-16 00:00:00
10269,10269,4,0,19,1032,2,1,1,0,4,2024-11-19 20:23:50,2024-10-26 09:18:32,2024-10-30 22:10:15,2024-10-08 00:29:20,2024-10-08 00:29:20,
10270,10270,6,24,115,24,2,1,1,0,3,2024-06-22 23:02:22,2024-06-22 00:52:54,2024-06-23 00:00:00,2024-06-22 01:55:00,2024-06-22 01:55:00,2024-06-23 00:00:00
10271,10271,3,0,21,336,4,1,1,0,3,2024-11-14 19:04:44,2024-11-08 05:12:10,2024-11-08 04:00:08,2024-11-01 02:37:12,2024-11-01 02:37:12,
10272,10272,1,0,19,1,1,1,1,0,2,2024-11-19 00:02:43,2024-11-19 00:00:00,2024-11-19 00:12:51,2024-11-19 00:02:43,2024-11-19 00:02:43,
10273,10273,7,0,18,22,8,1,2,0,1,2024-11-28 19:15:07,2024-11-28 20:14:45,2024-11-28 07:29:29,2024-11-28 01:37:00,2024-11-28 05:31:47,
10274,10274,6,168,19,168,4,1,1,1,4,2024-10-15 23:26:28,2024-10-15 15:35:11,2024-10-16 00:00:00,2024-10-09 02:38:27,2024-10-09 02:38:27,2024-10-16 00:00:00
10275,10275,12,264,139,264,12,1,2,0,8,2024-04-19 23:47:56,2024-04-09 00:18:11,2024-04-20 00:00:00,2024-04-09 01:37:38,2024-04-09 11:04:07,2024-04-20 00:00:00
10276,10276,10,216,62,216,5,3,1,0,4,2024-07-12 23:53:38,2024-07-12 15:20:43,2024-07-13 00:00:00,2024-07-04 03:39:43,2024-07-04 03:39:43,2024-07-13 00:00:00
10277,10277,4,0,19,648,3,1,1,0,5,2024-11-19 19:04:22,2024-10-24 00:37:09,2024-10-25 07:08:54,2024-10-24 00:53:30,2024-10-24 00:53:30,
10278,10278,14,0,15,168,13,1,2,0,3,2024-11-18 22:12:29,2024-11-14 06:08:34,2024-11-12 11:48:49,2024-11-12 01:20:32,2024-11-12 10:51:02,
10279,10279,5,96,59,96,1,1,1,0,5,2024-11-26 23:13:11,2024-11-23 00:27:22,2024-11-27 00:00:00,2024-11-23 00:09:31,2024-11-23 00:09:31,2024-11-27 00:00:00
10280,10280,7,192,82,192,4,1,1,0,6,2017-07-09 22:43:03,2017-07-02 00:29:07,2017-07-10 00:00:00,2017-07-02 01:55:20,2017-07-02 01:55:20,2017-07-10 00:00:00
10281,10281,4,48,85,48,4,1,1,0,4,2023-04-09 23:33:16,2023-04-09 14:01:23,2023-04-10 00:00:00,2023-04-08 01:48:16,2023-04-08 01:48:16,2023-04-10 00:00:00
10282,10282,4,192,77,192,5,1,1,0,6,2024-03-24 22:13:34,2024-03-17 00:31:15,2024-03-25 00:00:00,2024-03-17 02:21:15,2024-03-17 02:21:15,2024-03-25 00:00:00
10283,10283,4,264,35,264,1,3,1,0,3,2018-10-03 22:16:44,2018-10-03 22:44:30,2018-10-04 00:00:00,2018-09-23 00:08:25,2018-09-23 00:08:25,2018-10-04 00:00:00
10284,10284,6,0,37,3576,5,2,1,0,2,2024-11-19 19:10:25,2024-11-15 20:05:04,2024-10-16 12:38:31,2024-06-24 03:14:43,2024-06-24 03:14:43,
10285,10285,20,192,100,192,15,1,2,1,4,2021-12-09 23:43:59,2021-12-09 19:31:48,2021-12-10 00:00:00,2021-12-02 02:27:42,2021-12-02 13:16:56,2021-12-10 00:00:00
10286,10286,3,288,120,288,5,1,1,0,5,2024-01-12 22:45:47,2024-01-01 00:31:54,2024-01-13 00:00:00,2024-01-01 02:35:40,2024-01-01 02:35:40,2024-01-13 00:00:00
10287,10287,5,288,60,288,3,1,1,0,2,2023-12-06 22:50:58,2023-11-25 00:58:16,2023-12-07 00:00:00,2023-11-25 01:32:33,2023-11-25 01:32:33,2023-12-07 00:00:00
10288,10288,7,24,46,24,1,1,1,0,5,2022-10-02 23:37:07,2022-10-02 13:26:04,2022-10-03 00:00:00,2022-10-02 00:22:56,2022-10-02 00:22:56,2022-10-03 00:00:00
10289,10289,6,288,39,288,3,1,1,0,2,2022-02-18 23:02:16,2022-02-18 13:45:17,2022-02-19 00:00:00,2022-02-07 00:49:05,2022-02-07 00:49:05,2022-02-19 00:00:00
10290,10290,19,144,58,144,17,1,2,0,3,2023-01-22 23:06:32,2023-01-22 15:01:16,2023-01-23 00:00:00,2023-01-17 01:07:02,2023-01-17 16:42:46,2023-01-23 00:00:00
10291,10291,3,0,18,58032,3,1,1,0,5,2024-11-18 22:27:06,2022-10-11 01:49:55,2022-08-16 14:05:35,2018-04-07 01:40:28,2018-04-07 01:40:28,
10292,10292,5,96,108,96,4,1,1,0,2,2017-04-14 23:38:45,2017-04-14 19:10:38,2017-04-15 00:00:00,2017-04-11 01:38:05,2017-04-11 01:38:05,2017-04-15 00:00:00
10293,10293,8,264,43,264,2,3,1,0,4,2021-11-30 22:43:21,2021-11-30 18:55:08,2021-12-01 00:00:00,2021-11-20 01:14:11,2021-11-20 01:14:11,2021-12-01 00:00:00
10294,10294,9,264,96,264,3,3,2,0,3,2019-12-30 22:28:44,2019-12-30 16:22:19,2019-12-31 00:00:00,2019-12-20 01:39:30,2019-12-20 02:18:34,2019-12-31 00:00:00
10295,10295,5,144,14,144,1,1,1,1,4,2020-09-14 22:15:20,2020-09-09 00:53:02,2020-09-15 00:00:00,2020-09-09 00:20:28,2020-09-09 00:20:28,2020-09-15 00:00:00
10296,10296,4,264,61,264,1,1,1,0,3,2020-07-13 23:44:12,2020-07-13 21:34:36,2020-07-14 00:00:00,2020-07-03 00:08:19,2020-07-03 00:08:19,2020-07-14 00:00:00
10297,10297,20,0,35,5568,18,1,2,0,3,2024-11-19 18:45:17,2024-04-02 00:36:25,2024-08-30 09:51:31,2024-04-02 03:33:24,2024-04-02 16:37:43,
10298,10298,2,72,42,72,1,1,1,0,3,2023-05-12 23:34:26,2023-05-12 12:02:17,2023-05-13 00:00:00,2023-05-10 00:11:48,2023-05-10 00:11:48,2023-05-13 00:00:00
